gene_id	gene_name	ensembl_gene_id	gene_biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast	source_accession	source_tissue	source_groups
KDM2B	KDM2B	ENSGALG00000004225	protein_coding	910.048371010979	-0.0513361694709689	0.0621313320403173	-0.826252516808372	0.408660862891266	0.597886625326944	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CCDC92	CCDC92	ENSGALG00000003146	protein_coding	909.902264151346	-0.177001576204346	0.0779550650722453	-2.27055902063976	0.0231736865843179	0.068523919927032	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000048165	ENSGALG00000048165	ENSGALG00000048165	protein_coding	909.78692091231	-0.396495091578567	0.0616926799629564	-6.42693901151067	1.30199027118783e-10	1.90337019963011e-09	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SLC27A4	SLC27A4	ENSGALG00000004965	protein_coding	909.619305031955	0.0303196217457767	0.075607265424446	0.401014658784015	0.688409331479957	0.818809287746537	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
USP8	USP8	ENSGALG00000005894	protein_coding	909.580865966265	-0.0408918625722884	0.0681599567645517	-0.599939678857825	0.548546437204917	0.717327821794526	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SAT1	SAT1	ENSGALG00000016348	protein_coding	909.312030874	0.188878813830385	0.0739491496180737	2.55417154633812	0.0106440800780555	0.0358188582537995	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
IPO8	IPO8	ENSGALG00000012953	protein_coding	909.210700298627	-0.0115366978551763	0.0823537337748394	-0.140087125699952	0.888591152489229	0.941333893712416	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PHF5A	PHF5A	ENSGALG00000011953	protein_coding	909.097283905021	0.157118924424753	0.065528983033974	2.3977012483666	0.0164983152197483	0.0518879445334605	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PDLIM5	PDLIM5	ENSGALG00000012211	protein_coding	909.076842690026	0.324269725574748	0.0786778247125246	4.12148819263337	3.76432767698969e-05	0.000241301283884888	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
WRB	WRB	ENSGALG00000016070	protein_coding	909.020895285569	-0.0663559411568883	0.0764930172915406	-0.867477104530777	0.385680651228374	0.575881588296944	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HIBCH	HIBCH	ENSGALG00000043307	protein_coding	908.311700168449	0.0294757370782889	0.0713060972213402	0.413369097831756	0.679336211764126	0.813454579753039	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ANXA2	ANXA2	ENSGALG00000003770	protein_coding	908.116655792351	-0.212669414067055	0.054488266112426	-3.90303140915244	9.49953694389249e-05	0.000560941871974437	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SSTR2	SSTR2	ENSGALG00000004418	protein_coding	907.619290537804	-0.640736247931982	0.123585234179195	-5.18456959836266	2.16514282359443e-07	2.08223515073503e-06	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GGNBP2	GGNBP2	ENSGALG00000005397	protein_coding	907.557693896661	-0.23448163492272	0.0551497126299149	-4.2517290433809	2.12126412655552e-05	0.000142794698530762	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ARL2BP	ARL2BP	ENSGALG00000049492	protein_coding	907.517959661783	-0.0687651010722733	0.0811290283920221	-0.847601683826346	0.396659836290975	0.585810765924272	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DNAJA3	DNAJA3	ENSGALG00000007821	protein_coding	906.757396683614	0.0595435695399033	0.0566987689430079	1.05017393939814	0.293638148932182	0.480096897390181	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PDCL3	PDCL3	ENSGALG00000016772	protein_coding	906.700970857684	0.040028728220907	0.0622719184918221	0.642805444096986	0.520350350156693	0.693707734055226	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000019077	ENSGALG00000019077	ENSGALG00000019077	protein_coding	906.684412326703	0.257968954600318	0.106365256304908	2.42531220778353	0.0152952266939978	0.0486299056363811	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MAP4K5	MAP4K5	ENSGALG00000012321	protein_coding	906.111828864738	-0.0324144698202333	0.0665787201833306	-0.48685931076742	0.626358035549475	0.776828159053295	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PI4K2B	PI4K2B	ENSGALG00000031538	protein_coding	905.896805908155	0.163332875735629	0.0831729481681037	1.96377403149774	0.0495563028828275	0.127244081615145	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000054364	ENSGALG00000054364	ENSGALG00000054364	protein_coding	905.500379541681	0.145542982148286	0.0702245569394848	2.07253685165583	0.0382154032170717	0.103498815074319	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SLC35B4	SLC35B4	ENSGALG00000038187	protein_coding	905.491231419022	-0.142008410201074	0.0593147567265964	-2.39414975358734	0.0166589455266204	0.0522706982144812	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
VXN	VXN	ENSGALG00000034224	protein_coding	905.387212879809	-1.5427909238457	0.0780703483228636	-19.7615478474032	6.38175122775698e-87	1.23770519644998e-83	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
COL4A1	COL4A1	ENSGALG00000036798	protein_coding	905.029692440736	2.69477126471112	0.348853417837823	7.72465203698788	1.12159299840319e-14	2.53265275383281e-13	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TRAPPC8	TRAPPC8	ENSGALG00000015157	protein_coding	904.996298642538	0.0251294642172428	0.0642814187834451	0.390928898161075	0.695849792697902	0.824118039468068	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ZFP64	ZFP64	ENSGALG00000038858	protein_coding	904.805681370834	0.163120309764458	0.0679203390556152	2.4016415705889	0.0163216921221305	0.0514168693646639	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GOSR1	GOSR1	ENSGALG00000004326	protein_coding	904.796355489291	-0.187618032779028	0.0576265953425138	-3.25575425138145	0.00113091590195465	0.00514044952100932	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PEMT	PEMT	ENSGALG00000004875	protein_coding	904.567339818357	4.05910604364934e-05	0.0673191391878838	0.000602964638677362	0.999518903853241	0.999748006805245	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TEAD1	TEAD1	ENSGALG00000005415	protein_coding	902.777437529785	-0.293956121986468	0.115287982739378	-2.5497551002431	0.0107798613540648	0.0361781349615845	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SPRYD3	SPRYD3	ENSGALG00000031222	protein_coding	902.566398446228	-0.107833087771225	0.0612500445913021	-1.76053892680004	0.0783164733952682	0.182609409980551	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
BCLAF3	BCLAF3	ENSGALG00000016418	protein_coding	902.341052372143	-0.141617510422711	0.0701983487649257	-2.01739090611586	0.0436547355333318	0.114983161118803	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CHST10	CHST10	ENSGALG00000016769	protein_coding	901.29049640343	-0.0488800405762941	0.0596918970817295	-0.818872291985763	0.412859279938681	0.601604806452348	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PANK2	PANK2	ENSGALG00000015978	protein_coding	901.157602031566	-0.0402584778711944	0.0785636862851406	-0.512431121486325	0.608349314687514	0.764047869324403	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RNF19A	RNF19A	ENSGALG00000038772	protein_coding	900.763110890586	0.148622237808135	0.0591794924924665	2.51138074269654	0.0120259911998556	0.0396027318401041	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000015391	ENSGALG00000015391	ENSGALG00000015391	protein_coding	900.701245672822	-0.136777802811737	0.0827947149377014	-1.65201127770842	0.0985322518450826	0.217047003528006	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STK3	STK3	ENSGALG00000032850	protein_coding	900.453330022833	0.0833879151254483	0.0716580291570282	1.16369255624817	0.244548627112872	0.422298801568577	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SH3KBP1	SH3KBP1	ENSGALG00000016420	protein_coding	899.786443618139	-0.0887252783703372	0.0667449472480284	-1.32931827844029	0.183742986372603	0.343093049543623	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MOB4	MOB4	ENSGALG00000008128	protein_coding	899.151098176498	0.0239926612864394	0.0844036449841046	0.284260961608446	0.77621040073854	0.87807858359632	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
LSM12	LSM12	ENSGALG00000039803	protein_coding	899.061590858251	-0.00726947311692773	0.0597774632247363	-0.121608926253658	0.903208743835364	0.949296992365546	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DHRS11	DHRS11	ENSGALG00000005403	protein_coding	898.446909466215	0.00873165420564644	0.0681299600674592	0.128161739666378	0.898020977639987	0.946612486545441	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
BIRC5	BIRC5	ENSGALG00000008713	protein_coding	898.034126342864	0.574812915030856	0.0722060887643552	7.96072637179893	1.7103223801806e-15	4.2166210658266e-14	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PITPNA	PITPNA	ENSGALG00000023806	protein_coding	897.991453667918	0.223544570565717	0.0803811562410013	2.78105691706497	0.00541822368043446	0.0201535195488629	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
AHSA2	AHSA2	ENSGALG00000004483	protein_coding	897.468932884248	-0.132039679315168	0.0687129075842113	-1.92161391443589	0.0546543564474151	0.137542069173822	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SLC9A3R2	SLC9A3R2	ENSGALG00000005608	protein_coding	897.255510966269	-0.145455312324289	0.0696012561503973	-2.08983745939848	0.0366324031318012	0.100034198477095	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ZCCHC17	ZCCHC17	ENSGALG00000000618	protein_coding	897.015375354802	-0.254445337137168	0.0644292933246902	-3.94921818954145	7.84068588691074e-05	0.000471115911036237	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000047446	ENSGALG00000047446	ENSGALG00000047446	protein_coding	897.004402251271	0.106090089052128	0.0841664104154071	1.26048014318913	0.207496206661326	0.374869739221071	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
EIF2AK4	EIF2AK4	ENSGALG00000009611	protein_coding	896.84622167544	0.0457347756499365	0.0613354357190977	0.745650130527993	0.455878791617134	0.640225626170816	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ATF6	ATF6	ENSGALG00000032278	protein_coding	896.545751804841	-0.20318993543249	0.067162796934505	-3.02533463028103	0.00248358178084834	0.0102849157733589	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000054713	ENSGALG00000054713	ENSGALG00000054713	protein_coding	896.223813217068	-0.18277421842303	0.064236827698693	-2.84531825388925	0.00443670701665488	0.0169830528455506	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SLC44A2	SLC44A2	ENSGALG00000047929	protein_coding	896.092440980845	-0.0461284467581841	0.0709213954854623	-0.650416513133045	0.515423213577075	0.690198109513043	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CAPN11	CAPN11	ENSGALG00000010186	protein_coding	895.70937499848	0.250236589739656	0.0737478185673817	3.3931388697419	0.000690965994667501	0.00333724721552884	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TTC17	TTC17	ENSGALG00000039558	protein_coding	895.6970801863	-0.27092067464864	0.0726367139674955	-3.72980356421237	0.000191629109090252	0.00105417147783496	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000048773	ENSGALG00000048773	ENSGALG00000048773	protein_coding	895.429653672801	-0.559513587183837	0.0709247330013124	-7.8888360027169	3.05018032357238e-15	7.32336967647262e-14	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MARC1	MARC1	ENSGALG00000009453	protein_coding	895.355136600028	0.186368638524776	0.0717104222293838	2.59890588746819	0.00935214095114689	0.0321405040957411	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RNF2	RNF2	ENSGALG00000037219	protein_coding	895.220865953586	-0.128202925252578	0.0668280910221477	-1.91839873459935	0.055060471391561	0.138364602381183	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
FBLN1	FBLN1	ENSGALG00000014233	protein_coding	895.084932112467	0.205530968690671	0.0703099512352862	2.92321307410497	0.00346439354521347	0.0137340425463777	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
